日期,类别,省份,城市,新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈
1月31日,地区级,澳门,,,,,,,
1月31日,地区级,澳门,澳门,,,,7,,
1月31日,地区级,福建,福州,7,,,45,,
1月31日,地区级,福建,宁德,,,,9,,
1月31日,地区级,福建,泉州,2,,,24,,
1月31日,地区级,福建,厦门,4,,,17,,
1月31日,地区级,福建,三明,,,,10,,
1月31日,地区级,福建,漳州,3,,,12,,
1月31日,地区级,福建,南平,5,,,8,,
1月31日,地区级,福建,莆田,3,,,25,,
1月31日,地区级,福建,龙岩,,,,1,,
1月31日,地区级,辽宁,,,,,,,
1月31日,地区级,辽宁,大连,1,,,8,,1
1月31日,地区级,辽宁,沈阳,3,,,13,,
1月31日,地区级,辽宁,朝阳市,,,,2,,
1月31日,地区级,辽宁,本溪,,,,3,,
1月31日,地区级,辽宁,葫芦岛,1,,,5,,
1月31日,地区级,辽宁,铁岭,,,,2,,
1月31日,地区级,辽宁,营口,,,,1,,
1月31日,地区级,辽宁,丹东,,,,5,,
1月31日,地区级,辽宁,盘锦,4,,,7,,
1月31日,地区级,辽宁,辽阳,,,,1,,
1月31日,地区级,辽宁,锦州,3,,,7,,
1月31日,地区级,辽宁,朝阳,1,,,4,,
1月31日,地区级,辽宁,鞍山,1,,,1,,
1月31日,地区级,辽宁,阜新,1,,,1,,
1月31日,地区级,重庆,垫江县,2,,,10,,
1月31日,地区级,重庆,万州区,5,,,33,,
1月31日,地区级,重庆,巫山县,,,,6,,1
1月31日,地区级,重庆,长寿区,2,,,10,,
1月31日,地区级,重庆,涪陵区,,,,1,,
1月31日,地区级,重庆,永川区,,,,3,,
1月31日,地区级,重庆,大渡口区,,,,6,,
1月31日,地区级,重庆,奉节县,,,,5,,
1月31日,地区级,重庆,九龙坡区,1,1,,9,1,
1月31日,地区级,重庆,开州区,,,,14,,
1月31日,地区级,重庆,两江新区,1,,,10,,
1月31日,地区级,重庆,巫溪县,1,,,10,,
1月31日,地区级,重庆,秀山县,,,,1,,
1月31日,地区级,重庆,渝北区,1,,,11,,
1月31日,地区级,重庆,云阳县,2,,,16,,
1月31日,地区级,重庆,忠县,,,,13,,
1月31日,地区级,重庆,璧山区,2,,,8,,
1月31日,地区级,重庆,城口县,,,,1,,
1月31日,地区级,重庆,丰都县,1,,,4,,
1月31日,地区级,重庆,合川区,2,,,7,,
1月31日,地区级,重庆,梁平区,,,,2,,
1月31日,地区级,重庆,石柱县,3,,,10,,
1月31日,地区级,重庆,大足区,,,,4,,
1月31日,地区级,重庆,江北区,4,,,11,,
1月31日,地区级,重庆,铜梁区,,,,2,,
1月31日,地区级,重庆,巴南区,,,,1,,
1月31日,地区级,重庆,江津区,,,,2,,
1月31日,地区级,重庆,綦江区,,,,2,,
1月31日,地区级,重庆,潼南区,,,,2,,
1月31日,地区级,重庆,南岸区,,,,3,,
1月31日,地区级,重庆,黔江区,,,,2,,
1月31日,地区级,重庆,渝中区,2,,,7,,
1月31日,地区级,重庆,江北,,,,1,,
1月31日,地区级,重庆,合川,,,,1,,
1月31日,地区级,重庆,綦江,,,,2,,
1月31日,地区级,重庆,开州,,,,2,,
1月31日,地区级,重庆,武隆区,,,,1,,
1月31日,地区级,重庆,云阳,,,,1,,
1月31日,地区级,重庆,荣昌区,1,,,2,,
1月31日,地区级,重庆,沙坪坝区,2,,,2,,
1月31日,地区级,内蒙古,呼伦贝尔,,,1,2,,1
1月31日,地区级,内蒙古,锡林郭勒,,,,2,,
1月31日,地区级,内蒙古,赤峰,,,,2,,
1月31日,地区级,内蒙古,鄂尔多斯,2,,,5,,
1月31日,地区级,内蒙古,包头,,,,3,,
1月31日,地区级,内蒙古,通辽,,,,1,,
1月31日,地区级,内蒙古,兴安盟,,,,1,,
1月31日,地区级,内蒙古,呼和浩特,,,,2,,
1月31日,地区级,内蒙古,巴彦淖尔,1,,,3,,
1月31日,地区级,内蒙古,乌兰察布,,,,2,,
1月31日,地区级,吉林,长春,3,,,7,,1
1月31日,地区级,吉林,吉林,,,,3,,
1月31日,地区级,吉林,松原,,,,2,,
1月31日,地区级,吉林,四平,,,,1,,
1月31日,地区级,吉林,公主岭,,,,1,,
1月31日,地区级,吉林,通化,,,,1,,
1月31日,地区级,吉林,延边州,,,,2,,
1月31日,地区级,山西,太原,,,,4,,1
1月31日,地区级,山西,大同,1,,,6,,
1月31日,地区级,山西,运城,2,,,10,,
1月31日,地区级,山西,长治,,,,3,,
1月31日,地区级,山西,晋中,2,,,11,,
1月31日,地区级,山西,阳泉,,,,1,,
1月31日,地区级,山西,临汾,,,,1,,
1月31日,地区级,山西,吕梁,,,,5,,
1月31日,地区级,山西,朔州,,,,3,,
1月31日,地区级,山西,晋城,2,,,2,,
1月31日,地区级,山西,忻州,1,,,1,,
1月31日,地区级,广西,北海,6,,,23,,
1月31日,地区级,广西,柳州,1,,,12,,
1月31日,地区级,广西,梧州,1,,,5,,1
1月31日,地区级,广西,百色,,,,2,,
1月31日,地区级,广西,桂林,3,,,21,,
1月31日,地区级,广西,河池,,,,6,,
1月31日,地区级,广西,防城港,1,,,8,,1
1月31日,地区级,广西,玉林,1,,,5,,
1月31日,地区级,广西,南宁,,,,16,,
1月31日,地区级,广西,贺州,,,,1,,
1月31日,地区级,广西,钦州,,,,1,,
1月31日,地区级,新疆,乌鲁木齐,,,,8,,
1月31日,地区级,新疆,伊犁州,,,,5,,
1月31日,地区级,新疆,第八师石河子,,,,1,,
1月31日,地区级,新疆,兵团第七师,,,,1,,
1月31日,地区级,新疆,吐鲁番,,,,1,,
1月31日,地区级,新疆,阿克苏,,,,1,,
1月31日,地区级,新疆,新疆生产建设兵团,1,,,1,,
1月31日,地区级,河北,石家庄,1,,,12,,
1月31日,地区级,河北,沧州,1,,,19,1,
1月31日,地区级,河北,保定,,,,11,,
1月31日,地区级,河北,承德,,,,2,,
1月31日,地区级,河北,邯郸,3,,,10,,
1月31日,地区级,河北,廊坊,2,,,11,,
1月31日,地区级,河北,邢台,3,,,10,,
1月31日,地区级,河北,衡水,,,,4,,
1月31日,地区级,河北,唐山,1,,,8,,
1月31日,地区级,河北,张家口,2,,,8,,
1月31日,地区级,河北,秦皇岛,1,,,1,,
1月31日,地区级,海南,海口,2,,,11,,
1月31日,地区级,海南,三亚,1,,,15,,1
1月31日,地区级,海南,高临,,,,1,,
1月31日,地区级,海南,万宁,,,,8,,
1月31日,地区级,海南,儋州,1,,,6,,
1月31日,地区级,海南,琼海,,,,4,,
1月31日,地区级,海南,陵水,1,,,3,,
1月31日,地区级,海南,澄迈,,,,2,1,
1月31日,地区级,海南,不详,,,,,,
1月31日,地区级,海南,东方,,,,2,,
1月31日,地区级,海南,琼中,,,,2,,
1月31日,地区级,海南,地区待确认,,,,,,
1月31日,地区级,海南,定安,,,,1,,
1月31日,地区级,海南,昌江,,,,1,,
1月31日,地区级,海南,乐东,1,,,1,,
1月31日,地区级,海南,临高,2,,,2,,
1月31日,地区级,甘肃,白银,,,,1,,
1月31日,地区级,甘肃,兰州,5,,,21,,
1月31日,地区级,甘肃,临夏州,,,,2,,
1月31日,地区级,甘肃,定西,,,,2,,
1月31日,地区级,甘肃,陇南,,,,3,,
1月31日,地区级,甘肃,张掖,,,,2,,
1月31日,地区级,甘肃,金昌,,,,1,,
1月31日,地区级,甘肃,天水,1,,,3,,
1月31日,地区级,甘肃,平凉,,,,1,,
1月31日,地区级,贵州,贵阳,3,,,4,,1
1月31日,地区级,贵州,黔南州,,,,4,,
1月31日,地区级,贵州,铜仁,1,,1,3,,1
1月31日,地区级,贵州,黔西南州,,,,1,,
1月31日,地区级,贵州,六盘水,4,,,8,,
1月31日,地区级,贵州,毕节,2,,,3,,
1月31日,地区级,贵州,黔东南州,1,,,2,,
1月31日,地区级,贵州,遵义,3,,,4,,
1月31日,地区级,陕西,西安,8,,,40,,
1月31日,地区级,陕西,咸阳,2,,,8,,
1月31日,地区级,陕西,安康,1,,,14,,
1月31日,地区级,陕西,延安,,,,7,,
1月31日,地区级,陕西,商洛,,,,2,,
1月31日,地区级,陕西,铜川,,,,5,,
1月31日,地区级,陕西,汉中,2,,,13,,
1月31日,地区级,陕西,渭南,,,,5,,
1月31日,地区级,陕西,宝鸡,2,,,6,,
1月31日,地区级,陕西,韩城,,,,1,,
1月31日,地区级,陕西,榆林,,,,1,,
1月31日,地区级,青海,西宁,1,,,9,,
1月31日,地区级,西藏,拉萨,,,,1,,
1月31日,国家级,,,2102,46,72,11766,253,239
1月31日,国外,日本,NA,,,,24,,2
1月31日,国外,泰国,NA,,,,28,,8
1月31日,国外,韩国,NA,1,,,16,,
1月31日,国外,美国,NA,,,,9,,
1月31日,国外,新加坡,NA,2,,,22,,
1月31日,国外,越南,NA,1,,,9,,
1月31日,国外,尼泊尔,NA,,,,1,,2
1月31日,国外,澳大利亚,NA,1,,,20,,4
1月31日,国外,马来西亚,NA,,,,16,,
1月31日,国外,加拿大,NA,1,,,7,,1
1月31日,国外,斯里兰卡,NA,,,1,2,,1
1月31日,国外,柬埔寨,NA,,,,2,,
1月31日,国外,阿联酋,NA,,,,8,,
1月31日,国外,印度,NA,,,,2,,
1月31日,国外,意大利,NA,,,,2,,
1月31日,国外,瑞典,NA,,,,1,,
1月31日,国外,英国,NA,,,,2,,
1月31日,国外,西班牙,NA,1,,,1,,
2月1日,省级,上海,,24,,1,177,1,10
2月1日,省级,云南,,8,,1,99,,2
2月1日,省级,内蒙古,,4,,,27,,1
2月1日,省级,北京,,27,,4,183,1,9
2月1日,省级,台湾,,,,,10,,
2月1日,省级,吉林,,6,,,23,,1
2月1日,省级,四川,,24,,,232,1,3
2月1日,省级,天津,,9,,,41,,
2月1日,省级,宁夏,,2,,,28,,
2月1日,省级,安徽,,43,,2,340,,7
2月1日,省级,山东,,23,,3,225,,5
2月1日,省级,山西,,9,,,56,,1
2月1日,省级,广东,,84,,2,604,,12
2月1日,省级,广西,,11,,,111,,2
2月1日,省级,新疆,,3,,,21,,
2月1日,省级,江苏,,34,,1,236,,6
2月1日,省级,江西,,47,,1,334,,10
2月1日,省级,河北,,8,,3,104,1,3
2月1日,省级,河南,,71,,1,493,2,4
2月1日,省级,浙江,,62,,8,661,,23
2月1日,省级,湖北,,1921,45,49,9074,294,215
2月1日,省级,湖南,,74,,5,463,,8
2月1日,省级,澳门,,,,,7,,
2月1日,省级,澳门,澳门,,,,,,
2月1日,省级,甘肃,,5,,,41,,
2月1日,省级,西藏,,,,,1,,
2月1日,省级,贵州,,9,,,38,,2
2月1日,省级,辽宁,,4,,,64,,1
2月1日,省级,福建,,15,,,166,,
2月1日,省级,重庆,,24,,2,262,1,3
2月1日,省级,陕西,,15,,,117,,
2月1日,省级,青海,,,,,9,,
2月1日,省级,香港,,1,,,14,,
2月1日,省级,黑龙江,,15,,2,95,2,2
2月1日,省级,海南,,6,,,65,1,1
2月1日,地区级,湖北,武汉,894,32,32,4109,223,138
2月1日,地区级,湖北,地区待确认,,,,,1,
2月1日,地区级,湖北,黄冈,276,1,10,1002,15,27
2月1日,地区级,湖北,荆门,78,2,2,329,7,3
2月1日,地区级,湖北,荆州,46,,,333,4,1
2月1日,地区级,湖北,十堰,35,,,212,,
2月1日,地区级,湖北,仙桃,43,2,,140,3,
2月1日,地区级,湖北,孝感,121,2,,749,14,2
2月1日,地区级,湖北,宜昌,77,,,353,1,
2月1日,地区级,湖北,鄂州,51,4,,278,13,
2月1日,地区级,湖北,恩施州,18,,1,105,,1
2月1日,地区级,湖北,随州,80,2,3,384,3,3
2月1日,地区级,湖北,天门,17,,,99,7,
2月1日,地区级,湖北,黄石,43,,1,252,2,1
2月1日,地区级,湖北,咸宁,40,,,246,,1
2月1日,地区级,湖北,襄阳,94,,,441,,
2月1日,地区级,湖北,潜江,8,,,35,1,
2月1日,地区级,湖北,神农架,,,,7,,2
2月1日,地区级,湖北,地区待确定,,,,,,36
2月1日,地区级,上海,地区待确认,,,,52,1,3
2月1日,地区级,上海,输入性病例,,,,1,,
2月1日,地区级,上海,外地来沪,6,,,51,,2
2月1日,地区级,上海,黄浦,,,,4,,
2月1日,地区级,上海,浦东,5,,,25,,
2月1日,地区级,上海,宝山,3,,,7,,
2月1日,地区级,上海,奉贤,,,,4,,
2月1日,地区级,上海,嘉定,,,,1,,
2月1日,地区级,上海,金山,,,,1,,
2月1日,地区级,上海,静安,1,,,4,,
2月1日,地区级,上海,松江,4,,,7,,
2月1日,地区级,上海,徐汇,2,,,4,,
2月1日,地区级,上海,闵行,,,,5,,
2月1日,地区级,上海,?杨浦,,,,1,,
2月1日,地区级,上海,虹口,,,,3,,
2月1日,地区级,上海,长宁,1,,,2,,
2月1日,地区级,上海,普陀,1,,,3,,
2月1日,地区级,上海,地区待确定,,,1,,,5
2月1日,地区级,上海,杨浦,,,,1,,
2月1日,地区级,上海,崇明,1,,,1,,
2月1日,地区级,北京,大兴,2,,,21,,2
2月1日,地区级,北京,昌平,,,,12,,
2月1日,地区级,北京,外地来京,,,,11,,
2月1日,地区级,北京,丰台,4,,,16,,
2月1日,地区级,北京,海淀,6,,,41,,
2月1日,地区级,北京,通州,,,,13,,
2月1日,地区级,北京,西城,,,,17,,
2月1日,地区级,北京,朝阳,8,,,35,,
2月1日,地区级,北京,石景山,1,,,4,,
2月1日,地区级,北京,顺义,4,,,6,,
2月1日,地区级,北京,东城,,,,3,,
2月1日,地区级,北京,地区待确认,,,4,,1,7
2月1日,地区级,北京,门头沟,,,,1,,
2月1日,地区级,北京,怀柔,,,,1,,
2月1日,地区级,北京,房山,2,,,2,,
2月1日,地区级,四川,成都,1,,,73,,
2月1日,地区级,四川,广安,4,,,20,,
2月1日,地区级,四川,达州,,,,9,,
2月1日,地区级,四川,绵阳,2,,,14,,
2月1日,地区级,四川,德阳,3,,,10,,
2月1日,地区级,四川,遂宁,,,,5,,
2月1日,地区级,四川,雅安,,,,5,,
2月1日,地区级,四川,泸州,1,,,6,,
2月1日,地区级,四川,内江,1,,,11,,
2月1日,地区级,四川,自贡,,,,9,,
2月1日,地区级,四川,甘孜,,,,5,,
2月1日,地区级,四川,乐山,,,,2,,
2月1日,地区级,四川,眉山,,,,2,,
2月1日,地区级,四川,南充,7,,,23,,
2月1日,地区级,四川,凉山,,,,5,,
2月1日,地区级,四川,宜宾,,,,7,,
2月1日,地区级,四川,资阳,,,,2,,
2月1日,地区级,四川,巴中,,,,8,,
2月1日,地区级,四川,广元,3,,,7,,
2月1日,地区级,四川,地区待确认,,,,,1,1
2月1日,地区级,四川,阿坝州,,,,1,,
2月1日,地区级,四川,攀枝花,2,,,8,,2
2月1日,地区级,广东,深圳,26,,,196,,2
2月1日,地区级,广东,惠州,3,,,23,,
2月1日,地区级,广东,湛江,1,,,14,,
2月1日,地区级,广东,珠海,3,,,41,,
2月1日,地区级,广东,佛山,1,,,39,,
2月1日,地区级,广东,广州,38,,,175,,
2月1日,地区级,广东,韶关,1,,,5,,
2月1日,地区级,广东,肇庆,1,,,7,,
2月1日,地区级,广东,中山,3,,,21,,
2月1日,地区级,广东,清远,,,,6,,
2月1日,地区级,广东,阳江,,,,10,,
2月1日,地区级,广东,东莞,6,,,27,,
2月1日,地区级,广东,汕头,,,,14,,
2月1日,地区级,广东,揭阳,,,,6,,
2月1日,地区级,广东,梅州,1,,,6,,
2月1日,地区级,广东,汕尾,,,,4,,
2月1日,地区级,广东,地区未确定,,,,,,8
2月1日,地区级,广东,河源,,,,1,,
2月1日,地区级,广东,茂名,,,,3,,
2月1日,地区级,广东,江门,,,,3,,
2月1日,地区级,广东,潮州,,,,3,,
2月1日,地区级,广东,地区待确认,,,2,,,2
2月1日,地区级,天津,地区待确认,4,,,10,,
2月1日,地区级,天津,河北区,1,,,8,,
2月1日,地区级,天津,滨海新区,,,,2,,
2月1日,地区级,天津,河东区,1,,,6,,
2月1日,地区级,天津,外地来津,,,,3,,
2月1日,地区级,天津,红桥区,,,,2,,
2月1日,地区级,天津,河西区,,,,3,,
2月1日,地区级,天津,西青区,,,,1,,
2月1日,地区级,天津,和平区,,,,2,,
2月1日,地区级,天津,宁河区,1,,,2,,
2月1日,地区级,天津,宝坻区,1,,,1,,
2月1日,地区级,天津,东丽区,1,,,1,,
2月1日,地区级,浙江,杭州,12,,2,110,,2
2月1日,地区级,浙江,台州,5,,3,100,,4
2月1日,地区级,浙江,温州,,,,265,,10
2月1日,地区级,浙江,舟山,,,,7,,1
2月1日,地区级,浙江,宁波,11,,,66,,1
2月1日,地区级,浙江,金华,,,,34,,3
2月1日,地区级,浙江,衢州,,,,13,,
2月1日,地区级,浙江,绍兴,3,,1,27,,1
2月1日,地区级,浙江,嘉兴,1,,,19,,
2月1日,地区级,浙江,湖州,,,,6,,
2月1日,地区级,浙江,丽水,6,,,14,,1
2月1日,地区级,香港,香港,1,,,14,,
2月1日,地区级,黑龙江,牡丹江,1,,,7,,
2月1日,地区级,黑龙江,哈尔滨,9,,2,34,,2
2月1日,地区级,黑龙江,大庆,,,,8,,
2月1日,地区级,黑龙江,绥化,1,,,14,2,
2月1日,地区级,黑龙江,齐齐哈尔,,,,3,,
2月1日,地区级,黑龙江,佳木斯,,,,11,,
2月1日,地区级,黑龙江,七台河,1,,,6,,
2月1日,地区级,黑龙江,双鸭山,2,,,4,,
2月1日,地区级,黑龙江,大兴安岭,,,,1,,
2月1日,地区级,黑龙江,鸡西,,,,4,,
2月1日,地区级,黑龙江,鹤岗,,,,1,,
2月1日,地区级,黑龙江,大兴安岭地区,,,,1,,
2月1日,地区级,黑龙江,黑河,1,,,1,,
2月1日,地区级,云南,昆明,1,,,31,,
2月1日,地区级,云南,丽江,,,,6,,
2月1日,地区级,云南,西双版纳州,,,,12,,
2月1日,地区级,云南,曲靖,,,,5,,
2月1日,地区级,云南,玉溪,4,,,11,,
2月1日,地区级,云南,红河,1,,,5,,1
2月1日,地区级,云南,大理,1,,1,7,,1
2月1日,地区级,云南,保山,1,,,8,,
2月1日,地区级,云南,昭通,,,,6,,
2月1日,地区级,云南,德宏州,,,,3,,
2月1日,地区级,云南,普洱,,,,4,,
2月1日,地区级,云南,临沧,,,,1,,
2月1日,地区级,台湾,台湾,,,,10,,
2月1日,地区级,台湾,,,,,,,
2月1日,地区级,宁夏,银川,1,,,16,,
2月1日,地区级,宁夏,中卫,,,,2,,
2月1日,地区级,宁夏,固原,,,,2,,
2月1日,地区级,宁夏,吴忠,1,,,7,,
2月1日,地区级,宁夏,灵武,,,,1,,
2月1日,地区级,安徽,合肥,,,1,59,,3
2月1日,地区级,安徽,亳州,5,,1,30,,3
2月1日,地区级,安徽,滁州,,,,6,,
2月1日,地区级,安徽,阜阳,12,,,59,,
2月1日,地区级,安徽,六安,,,,13,,1
2月1日,地区级,安徽,安庆,6,,,43,,
2月1日,地区级,安徽,蚌埠,10,,,26,,
2月1日,地区级,安徽,池州,2,,,6,,
2月1日,地区级,安徽,马鞍山,5,,,27,,
2月1日,地区级,安徽,铜陵,,,,16,,
2月1日,地区级,安徽,芜湖,1,,,16,,
2月1日,地区级,安徽,淮北,,,,6,,
2月1日,地区级,安徽,淮南,,,,6,,
2月1日,地区级,安徽,黄山,,,,9,,
2月1日,地区级,安徽,宿州,2,,,14,,
2月1日,地区级,安徽,宣城,,,,4,,
2月1日,地区级,安徽,宿松,,,,,,
2月1日,地区级,山东,青岛,1,,,22,,1
2月1日,地区级,山东,威海,,,,24,,
2月1日,地区级,山东,临沂,1,,,24,,
2月1日,地区级,山东,济南,1,,,19,,
2月1日,地区级,山东,济宁,4,,,14,,
2月1日,地区级,山东,日照,1,,,11,,
2月1日,地区级,山东,潍坊,1,,,10,,
2月1日,地区级,山东,烟台,,,,20,,
2月1日,地区级,山东,滨州,1,,,10,,
2月1日,地区级,山东,德州,2,,,19,,1
2月1日,地区级,山东,菏泽,,,,8,,
2月1日,地区级,山东,聊城,2,,,9,,
2月1日,地区级,山东,淄博,2,,,12,,
2月1日,地区级,山东,枣庄,3,,,14,,
2月1日,地区级,山东,泰安,4,,,9,,
2月1日,地区级,山东,地区待确定,,,3,,,3
2月1日,地区级,江苏,扬州,,,,13,,
2月1日,地区级,江苏,苏州,4,,,38,,2
2月1日,地区级,江苏,连云港,,,,13,,1
2月1日,地区级,江苏,南京,7,,,35,,2
2月1日,地区级,江苏,南通,5,,,17,,
2月1日,地区级,江苏,无锡,6,,,19,,
2月1日,地区级,江苏,常州,1,,,15,,
2月1日,地区级,江苏,宿迁,,,,8,,
2月1日,地区级,江苏,盐城,2,,,15,,
2月1日,地区级,江苏,淮安,1,,1,13,,1
2月1日,地区级,江苏,泰州,,,,17,,
2月1日,地区级,江苏,镇江,1,,,3,,
2月1日,地区级,江苏,徐州,7,,,30,,
2月1日,地区级,江西,抚州,6,,,24,,
2月1日,地区级,江西,萍乡,6,,,15,,1
2月1日,地区级,江西,南昌,6,,,89,,1
2月1日,地区级,江西,赣州,4,,,34,,1
2月1日,地区级,江西,吉安,1,,,12,,1
2月1日,地区级,江西,景德镇,,,,3,,1
2月1日,地区级,江西,九江,12,,,56,,
2月1日,地区级,江西,上饶,3,,,19,,1
2月1日,地区级,江西,新余,3,,1,43,,3
2月1日,地区级,江西,宜春,2,,,31,,1
2月1日,地区级,江西,鹰潭,4,,,8,,
2月1日,地区级,河南,郑州,9,,,63,,
2月1日,地区级,河南,洛阳,2,,,7,,
2月1日,地区级,河南,三门峡,,,,7,,
2月1日,地区级,河南,巩义,,,,2,,
2月1日,地区级,河南,信阳,18,,,87,,
2月1日,地区级,河南,周口,2,,,40,,
2月1日,地区级,河南,南阳,9,,,75,1,
2月1日,地区级,河南,平顶山,3,,,14,,
2月1日,地区级,河南,新乡,,,,21,,
2月1日,地区级,河南,固始县,,,,1,,
2月1日,地区级,河南,驻马店,6,,,46,,
2月1日,地区级,河南,安阳,,,,24,,
2月1日,地区级,河南,漯河,2,,,16,,
2月1日,地区级,河南,鹤壁,2,,,8,,
2月1日,地区级,河南,开封,3,,,11,,
2月1日,地区级,河南,商丘,7,,,36,,
2月1日,地区级,河南,许昌,1,,,13,,
2月1日,地区级,河南,焦作,5,,,7,,
2月1日,地区级,河南,濮阳,,,,3,,
2月1日,地区级,河南,地区待确认,,,1,,1,4
2月1日,地区级,河南,滑县,,,,1,,
2月1日,地区级,河南,长垣,,,,2,,
2月1日,地区级,河南,永城,,,,7,,
2月1日,地区级,河南,永城市,1,,,1,,
2月1日,地区级,河南,邓州市,1,,,1,,
2月1日,地区级,湖南,长沙,26,,1,112,,2
2月1日,地区级,湖南,怀化,3,,,31,,1
2月1日,地区级,湖南,永州,4,,2,22,,2
2月1日,地区级,湖南,郴州,5,,,18,,1
2月1日,地区级,湖南,娄底,3,,1,29,,1
2月1日,地区级,湖南,湘潭,3,,,16,,
2月1日,地区级,湖南,岳阳,8,,,53,,
2月1日,地区级,湖南,株洲,3,,,25,,
2月1日,地区级,湖南,常德,3,,,42,,
2月1日,地区级,湖南,衡阳,4,,,30,,
2月1日,地区级,湖南,邵阳,8,,1,49,,1
2月1日,地区级,湖南,益阳,3,,,27,,
2月1日,地区级,湖南,湘西自治州,,,,6,,
2月1日,地区级,湖南,张家界,1,,,3,,
2月1日,地区级,澳门,,,,,,,
2月1日,地区级,澳门,澳门,,,,7,,
2月1日,地区级,福建,福州,5,,,50,,
2月1日,地区级,福建,宁德,,,,9,,
2月1日,地区级,福建,泉州,5,,,29,,
2月1日,地区级,福建,厦门,1,,,18,,
2月1日,地区级,福建,三明,1,,,11,,
2月1日,地区级,福建,漳州,1,,,13,,
2月1日,地区级,福建,南平,,,,8,,
2月1日,地区级,福建,莆田,2,,,27,,
2月1日,地区级,福建,龙岩,,,,1,,
2月1日,地区级,辽宁,,,,,,,
2月1日,地区级,辽宁,大连,2,,,10,,1
2月1日,地区级,辽宁,沈阳,,,,13,,
2月1日,地区级,辽宁,朝阳市,,,,2,,
2月1日,地区级,辽宁,本溪,,,,3,,
2月1日,地区级,辽宁,葫芦岛,,,,5,,
2月1日,地区级,辽宁,铁岭,,,,2,,
2月1日,地区级,辽宁,营口,,,,1,,
2月1日,地区级,辽宁,丹东,1,,,6,,
2月1日,地区级,辽宁,盘锦,,,,7,,
2月1日,地区级,辽宁,辽阳,,,,1,,
2月1日,地区级,辽宁,锦州,,,,7,,
2月1日,地区级,辽宁,朝阳,,,,4,,
2月1日,地区级,辽宁,鞍山,,,,1,,
2月1日,地区级,辽宁,阜新,1,,,2,,
2月1日,地区级,重庆,垫江县,1,,,11,,
2月1日,地区级,重庆,万州区,6,,,39,,
2月1日,地区级,重庆,巫山县,,,,6,,1
2月1日,地区级,重庆,长寿区,,,,10,,
2月1日,地区级,重庆,涪陵区,,,,1,,
2月1日,地区级,重庆,永川区,,,,3,,
2月1日,地区级,重庆,大渡口区,,,,6,,
2月1日,地区级,重庆,奉节县,3,,,8,,
2月1日,地区级,重庆,九龙坡区,2,,,11,1,
2月1日,地区级,重庆,开州区,,,,14,,
2月1日,地区级,重庆,两江新区,2,,,12,,
2月1日,地区级,重庆,巫溪县,1,,,11,,
2月1日,地区级,重庆,秀山县,,,1,1,,1
2月1日,地区级,重庆,渝北区,1,,,12,,
2月1日,地区级,重庆,云阳县,1,,,17,,
2月1日,地区级,重庆,忠县,,,,13,,
2月1日,地区级,重庆,璧山区,,,,8,,
2月1日,地区级,重庆,城口县,,,,1,,
2月1日,地区级,重庆,丰都县,1,,1,5,,1
2月1日,地区级,重庆,合川区,,,,7,,
2月1日,地区级,重庆,梁平区,,,,2,,
2月1日,地区级,重庆,石柱县,,,,10,,
2月1日,地区级,重庆,大足区,,,,4,,
2月1日,地区级,重庆,江北区,1,,,12,,
2月1日,地区级,重庆,铜梁区,2,,,4,,
2月1日,地区级,重庆,巴南区,,,,1,,
2月1日,地区级,重庆,江津区,,,,2,,
2月1日,地区级,重庆,綦江区,,,,2,,
2月1日,地区级,重庆,潼南区,,,,2,,
2月1日,地区级,重庆,南岸区,1,,,4,,
2月1日,地区级,重庆,黔江区,,,,2,,
2月1日,地区级,重庆,渝中区,2,,,9,,
2月1日,地区级,重庆,江北,,,,1,,
2月1日,地区级,重庆,合川,,,,1,,
2月1日,地区级,重庆,綦江,,,,2,,
2月1日,地区级,重庆,开州,,,,2,,
2月1日,地区级,重庆,武隆区,,,,1,,
2月1日,地区级,重庆,云阳,,,,1,,
2月1日,地区级,重庆,荣昌区,,,,2,,
2月1日,地区级,重庆,沙坪坝区,,,,2,,
2月1日,地区级,内蒙古,呼伦贝尔,,,,2,,1
2月1日,地区级,内蒙古,锡林郭勒,,,,2,,
2月1日,地区级,内蒙古,赤峰,,,,2,,
2月1日,地区级,内蒙古,鄂尔多斯,1,,,6,,
2月1日,地区级,内蒙古,包头,2,,,5,,
2月1日,地区级,内蒙古,通辽,,,,1,,
2月1日,地区级,内蒙古,兴安盟,,,,1,,
2月1日,地区级,内蒙古,呼和浩特,,,,2,,
2月1日,地区级,内蒙古,巴彦淖尔,,,,3,,
2月1日,地区级,内蒙古,乌兰察布,,,,2,,
2月1日,地区级,内蒙古,乌海,1,,,1,,
2月1日,地区级,吉林,长春,6,,,13,,1
2月1日,地区级,吉林,吉林,,,,3,,
2月1日,地区级,吉林,松原,,,,2,,
2月1日,地区级,吉林,四平,,,,1,,
2月1日,地区级,吉林,公主岭,,,,1,,
2月1日,地区级,吉林,通化,,,,1,,
2月1日,地区级,吉林,延边州,,,,2,,
2月1日,地区级,山西,太原,2,,,6,,1
2月1日,地区级,山西,大同,2,,,8,,
2月1日,地区级,山西,运城,,,,10,,
2月1日,地区级,山西,长治,,,,3,,
2月1日,地区级,山西,晋中,2,,,13,,
2月1日,地区级,山西,阳泉,,,,1,,
2月1日,地区级,山西,临汾,,,,1,,
